tanggal,id_komoditas,id_pasar,harga,nama_komoditas,satuan
2025-10-31,27,1,10000,Tempe Bungkus,kg
2025-10-31,28,1,10000,Tahu Putih,kg
2025-10-31,29,1,80000,Daging Ayam Kampung,kg
2025-10-31,30,1,60000,Telur Ayam Kampung,kg
2025-11-03,1,1,13400,Beras Medium,kg
2025-11-03,2,1,14500,Beras Premium,kg
2025-11-03,3,1,55000,Cabai Merah Keriting,kg
2025-11-03,4,1,50000,Cabai Merah Besar,kg
2025-11-03,5,1,25000,Cabai Rawit Merah,kg
2025-11-03,6,1,18000,Cabai Rawit Hijau,kg
2025-11-03,7,1,40000,Bawang Merah,kg
2025-11-03,8,1,16500,Gula Pasir Curah,kg
2025-11-03,9,1,17500,Gula Pasir Kemasan,kg
2025-11-03,10,1,17550,Minyak Goreng Sawit Curah,liter
2025-11-03,11,1,20000,Minyak Goreng Sawit Kemasan Premium,liter
2025-11-03,12,1,15700,Minyakita,liter
2025-11-03,13,1,12000,Tepung Terigu,kg
2025-11-03,14,1,40000,Daging Ayam Ras,kg
2025-11-03,15,1,28000,Telur Ayam Ras,kg
2025-11-03,16,1,135000,Daging Sapi Paha Belakang,kg
2025-11-03,17,1,135000,Daging Sapi Paha Depan,kg
2025-11-03,18,1,50000,Daging Sapi Sandung Lamur,kg
2025-11-03,19,1,70000,Daging Sapi Tetelan,kg
2025-11-03,20,1,30000,Ikan Bandeng,kg
2025-11-03,21,1,30000,Ikan Tongkol,kg
2025-11-03,22,1,3000,Mie Instan,bungkus
2025-11-03,23,1,30000,Bawang Putih Honan,kg
2025-11-03,24,1,36000,Bawang Putih Kating,kg
2025-11-03,25,1,10000,Garam Halus,kg
2025-11-03,26,1,12000,Susu Kental Manis,kg
2025-11-03,27,1,10000,Tempe Bungkus,kg
2025-11-03,28,1,10000,Tahu Putih,kg
2025-11-03,29,1,80000,Daging Ayam Kampung,kg
2025-11-03,30,1,60000,Telur Ayam Kampung,kg
2025-11-04,1,1,13400,Beras Medium,kg
2025-11-04,2,1,14500,Beras Premium,kg
2025-11-04,3,1,55000,Cabai Merah Keriting,kg
2025-11-04,4,1,50000,Cabai Merah Besar,kg
2025-11-04,5,1,25000,Cabai Rawit Merah,kg
2025-11-04,6,1,18000,Cabai Rawit Hijau,kg
2025-11-04,7,1,40000,Bawang Merah,kg
2025-11-04,8,1,16500,Gula Pasir Curah,kg
2025-11-04,9,1,17500,Gula Pasir Kemasan,kg
2025-11-04,10,1,17550,Minyak Goreng Sawit Curah,liter
2025-11-04,11,1,20000,Minyak Goreng Sawit Kemasan Premium,liter
2025-11-04,12,1,15700,Minyakita,liter
2025-11-04,13,1,12000,Tepung Terigu,kg
2025-11-04,14,1,40000,Daging Ayam Ras,kg
2025-11-04,15,1,28000,Telur Ayam Ras,kg
2025-11-04,16,1,135000,Daging Sapi Paha Belakang,kg
2025-11-04,17,1,135000,Daging Sapi Paha Depan,kg
2025-11-04,18,1,50000,Daging Sapi Sandung Lamur,kg
2025-11-04,19,1,70000,Daging Sapi Tetelan,kg
2025-11-04,20,1,30000,Ikan Bandeng,kg
2025-11-04,21,1,30000,Ikan Tongkol,kg
2025-11-04,22,1,3000,Mie Instan,bungkus
2025-11-04,23,1,30000,Bawang Putih Honan,kg
2025-11-04,24,1,36000,Bawang Putih Kating,kg
2025-11-04,25,1,10000,Garam Halus,kg
2025-11-04,26,1,12000,Susu Kental Manis,kg
2025-11-04,27,1,10000,Tempe Bungkus,kg
2025-11-04,28,1,10000,Tahu Putih,kg
2025-11-04,29,1,80000,Daging Ayam Kampung,kg
2025-11-04,30,1,60000,Telur Ayam Kampung,kg
2025-11-05,1,1,13400,Beras Medium,kg
2025-11-05,2,1,14500,Beras Premium,kg
2025-11-05,3,1,55000,Cabai Merah Keriting,kg
2025-11-05,4,1,50000,Cabai Merah Besar,kg
2025-11-05,5,1,25000,Cabai Rawit Merah,kg
2025-11-05,6,1,18000,Cabai Rawit Hijau,kg
2025-11-05,7,1,40000,Bawang Merah,kg
2025-11-05,8,1,16500,Gula Pasir Curah,kg
2025-11-05,9,1,17500,Gula Pasir Kemasan,kg
2025-11-05,10,1,17550,Minyak Goreng Sawit Curah,liter
2025-11-05,11,1,20000,Minyak Goreng Sawit Kemasan Premium,liter
2025-11-05,12,1,15700,Minyakita,liter
2025-11-05,13,1,12000,Tepung Terigu,kg
2025-11-05,14,1,40000,Daging Ayam Ras,kg
2025-11-05,15,1,28000,Telur Ayam Ras,kg
2025-11-05,16,1,135000,Daging Sapi Paha Belakang,kg
2025-11-05,17,1,135000,Daging Sapi Paha Depan,kg
2025-11-05,18,1,50000,Daging Sapi Sandung Lamur,kg
2025-11-05,19,1,70000,Daging Sapi Tetelan,kg
2025-11-05,20,1,30000,Ikan Bandeng,kg
2025-11-05,21,1,30000,Ikan Tongkol,kg
2025-11-05,22,1,3000,Mie Instan,bungkus
2025-11-05,23,1,30000,Bawang Putih Honan,kg
2025-11-05,24,1,36000,Bawang Putih Kating,kg
2025-11-05,25,1,10000,Garam Halus,kg
2025-11-05,26,1,12000,Susu Kental Manis,kg
2025-11-05,27,1,10000,Tempe Bungkus,kg
2025-11-05,28,1,10000,Tahu Putih,kg
2025-11-05,29,1,80000,Daging Ayam Kampung,kg
2025-11-05,30,1,60000,Telur Ayam Kampung,kg
2025-11-06,1,1,13250,Beras Medium,kg
2025-11-06,2,1,14500,Beras Premium,kg
2025-11-06,3,1,55000,Cabai Merah Keriting,kg
2025-11-06,4,1,50000,Cabai Merah Besar,kg
2025-11-06,5,1,25000,Cabai Rawit Merah,kg
2025-11-06,6,1,18000,Cabai Rawit Hijau,kg
2025-11-06,7,1,40000,Bawang Merah,kg
2025-11-06,8,1,16500,Gula Pasir Curah,kg
2025-11-06,9,1,17500,Gula Pasir Kemasan,kg
2025-11-06,10,1,17550,Minyak Goreng Sawit Curah,liter
2025-11-06,11,1,20000,Minyak Goreng Sawit Kemasan Premium,liter
2025-11-06,12,1,15700,Minyakita,liter
2025-11-06,13,1,12000,Tepung Terigu,kg
2025-11-06,14,1,40000,Daging Ayam Ras,kg
2025-11-06,15,1,28000,Telur Ayam Ras,kg
2025-11-06,16,1,135000,Daging Sapi Paha Belakang,kg
2025-11-06,17,1,135000,Daging Sapi Paha Depan,kg
2025-11-06,18,1,50000,Daging Sapi Sandung Lamur,kg
2025-11-06,19,1,70000,Daging Sapi Tetelan,kg
2025-11-06,20,1,30000,Ikan Bandeng,kg
2025-11-06,21,1,30000,Ikan Tongkol,kg
2025-11-06,22,1,3000,Mie Instan,bungkus
2025-11-06,23,1,30000,Bawang Putih Honan,kg
2025-11-06,24,1,36000,Bawang Putih Kating,kg
2025-11-06,25,1,10000,Garam Halus,kg
2025-11-06,26,1,12000,Susu Kental Manis,kg
2025-11-06,27,1,10000,Tempe Bungkus,kg
2025-11-06,28,1,10000,Tahu Putih,kg
2025-11-06,29,1,80000,Daging Ayam Kampung,kg
2025-11-06,30,1,65000,Telur Ayam Kampung,kg
2025-11-07,1,1,13250,Beras Medium,kg
2025-11-07,2,1,14500,Beras Premium,kg
2025-11-07,3,1,57000,Cabai Merah Keriting,kg
2025-11-07,4,1,55000,Cabai Merah Besar,kg
2025-11-07,5,1,25000,Cabai Rawit Merah,kg
2025-11-07,6,1,18000,Cabai Rawit Hijau,kg
2025-11-07,7,1,40000,Bawang Merah,kg
2025-11-07,8,1,16500,Gula Pasir Curah,kg
2025-11-07,9,1,17500,Gula Pasir Kemasan,kg
2025-11-07,10,1,17550,Minyak Goreng Sawit Curah,liter
2025-11-07,11,1,20000,Minyak Goreng Sawit Kemasan Premium,liter
2025-11-07,12,1,15700,Minyakita,liter
2025-11-07,13,1,12000,Tepung Terigu,kg
2025-11-07,14,1,40000,Daging Ayam Ras,kg
2025-11-07,15,1,28000,Telur Ayam Ras,kg
2025-11-07,16,1,135000,Daging Sapi Paha Belakang,kg
2025-11-07,17,1,135000,Daging Sapi Paha Depan,kg
2025-11-07,18,1,50000,Daging Sapi Sandung Lamur,kg
2025-11-07,19,1,70000,Daging Sapi Tetelan,kg
2025-11-07,20,1,30000,Ikan Bandeng,kg
2025-11-07,21,1,30000,Ikan Tongkol,kg
2025-11-07,22,1,3000,Mie Instan,bungkus
2025-11-07,23,1,30000,Bawang Putih Honan,kg
2025-11-07,24,1,36000,Bawang Putih Kating,kg
2025-11-07,25,1,10000,Garam Halus,kg
2025-11-07,26,1,12000,Susu Kental Manis,kg
2025-11-07,27,1,10000,Tempe Bungkus,kg
2025-11-07,28,1,10000,Tahu Putih,kg
2025-11-07,29,1,80000,Daging Ayam Kampung,kg
2025-11-07,30,1,65000,Telur Ayam Kampung,kg
2025-11-10,1,1,13250,Beras Medium,kg
2025-11-10,2,1,14500,Beras Premium,kg
2025-11-10,3,1,54000,Cabai Merah Keriting,kg
2025-11-10,4,1,55000,Cabai Merah Besar,kg
2025-11-10,5,1,25000,Cabai Rawit Merah,kg
2025-11-10,6,1,18000,Cabai Rawit Hijau,kg
2025-11-10,7,1,37000,Bawang Merah,kg
2025-11-10,8,1,16500,Gula Pasir Curah,kg
2025-11-10,9,1,17500,Gula Pasir Kemasan,kg
2025-11-10,10,1,17550,Minyak Goreng Sawit Curah,liter
2025-11-10,11,1,20000,Minyak Goreng Sawit Kemasan Premium,liter
2025-11-10,12,1,15700,Minyakita,liter
2025-11-10,13,1,12000,Tepung Terigu,kg
2025-11-10,14,1,40000,Daging Ayam Ras,kg
2025-11-10,15,1,28000,Telur Ayam Ras,kg
2025-11-10,16,1,135000,Daging Sapi Paha Belakang,kg
2025-11-10,17,1,135000,Daging Sapi Paha Depan,kg
2025-11-10,18,1,50000,Daging Sapi Sandung Lamur,kg
2025-11-10,19,1,70000,Daging Sapi Tetelan,kg
2025-11-10,20,1,30000,Ikan Bandeng,kg
2025-11-10,21,1,30000,Ikan Tongkol,kg
2025-11-10,22,1,3000,Mie Instan,bungkus
2025-11-10,23,1,30000,Bawang Putih Honan,kg
2025-11-10,24,1,36000,Bawang Putih Kating,kg
2025-11-10,25,1,10000,Garam Halus,kg
2025-11-10,26,1,12000,Susu Kental Manis,kg
2025-11-10,27,1,10000,Tempe Bungkus,kg
2025-11-10,28,1,10000,Tahu Putih,kg
2025-11-10,29,1,80000,Daging Ayam Kampung,kg
2025-11-10,30,1,65000,Telur Ayam Kampung,kg
2025-11-11,1,1,13250,Beras Medium,kg
2025-11-11,2,1,14500,Beras Premium,kg
2025-11-11,3,1,54000,Cabai Merah Keriting,kg
2025-11-11,4,1,55000,Cabai Merah Besar,kg
2025-11-11,5,1,25000,Cabai Rawit Merah,kg
2025-11-11,6,1,18000,Cabai Rawit Hijau,kg
2025-11-11,7,1,37000,Bawang Merah,kg
2025-11-11,8,1,16500,Gula Pasir Curah,kg
2025-11-11,9,1,17500,Gula Pasir Kemasan,kg
2025-11-11,10,1,17550,Minyak Goreng Sawit Curah,liter
2025-11-11,11,1,20000,Minyak Goreng Sawit Kemasan Premium,liter
2025-11-11,12,1,15700,Minyakita,liter
2025-11-11,13,1,12000,Tepung Terigu,kg
2025-11-11,14,1,40000,Daging Ayam Ras,kg
2025-11-11,15,1,28000,Telur Ayam Ras,kg
2025-11-11,16,1,135000,Daging Sapi Paha Belakang,kg
2025-11-11,17,1,135000,Daging Sapi Paha Depan,kg
2025-11-11,18,1,50000,Daging Sapi Sandung Lamur,kg
2025-11-11,19,1,70000,Daging Sapi Tetelan,kg
2025-11-11,20,1,30000,Ikan Bandeng,kg
2025-11-11,21,1,30000,Ikan Tongkol,kg
2025-11-11,22,1,3000,Mie Instan,bungkus
2025-11-11,23,1,30000,Bawang Putih Honan,kg
2025-11-11,24,1,36000,Bawang Putih Kating,kg
2025-11-11,25,1,10000,Garam Halus,kg
2025-11-11,26,1,12000,Susu Kental Manis,kg
2025-11-11,27,1,10000,Tempe Bungkus,kg
2025-11-11,28,1,10000,Tahu Putih,kg
2025-11-11,29,1,80000,Daging Ayam Kampung,kg
2025-11-11,30,1,65000,Telur Ayam Kampung,kg
2025-11-12,1,1,13250,Beras Medium,kg
2025-11-12,2,1,14500,Beras Premium,kg
2025-11-12,3,1,54000,Cabai Merah Keriting,kg
2025-11-12,4,1,55000,Cabai Merah Besar,kg
2025-11-12,5,1,25000,Cabai Rawit Merah,kg
2025-11-12,6,1,16000,Cabai Rawit Hijau,kg
2025-11-12,7,1,37000,Bawang Merah,kg
2025-11-12,8,1,16500,Gula Pasir Curah,kg
2025-11-12,9,1,17500,Gula Pasir Kemasan,kg
2025-11-12,10,1,17550,Minyak Goreng Sawit Curah,liter
2025-11-12,11,1,20000,Minyak Goreng Sawit Kemasan Premium,liter
2025-11-12,12,1,15700,Minyakita,liter
2025-11-12,13,1,12000,Tepung Terigu,kg
2025-11-12,14,1,38000,Daging Ayam Ras,kg
2025-11-12,15,1,28000,Telur Ayam Ras,kg
2025-11-12,16,1,135000,Daging Sapi Paha Belakang,kg
2025-11-12,17,1,135000,Daging Sapi Paha Depan,kg
2025-11-12,18,1,50000,Daging Sapi Sandung Lamur,kg
2025-11-12,19,1,70000,Daging Sapi Tetelan,kg
2025-11-12,20,1,30000,Ikan Bandeng,kg
2025-11-12,21,1,30000,Ikan Tongkol,kg
2025-11-12,22,1,3000,Mie Instan,bungkus
2025-11-12,23,1,30000,Bawang Putih Honan,kg
2025-11-12,24,1,36000,Bawang Putih Kating,kg
2025-11-12,25,1,10000,Garam Halus,kg
2025-11-12,26,1,12000,Susu Kental Manis,kg
2025-11-12,27,1,10000,Tempe Bungkus,kg
2025-11-12,28,1,10000,Tahu Putih,kg
2025-11-12,29,1,80000,Daging Ayam Kampung,kg
2025-11-12,30,1,65000,Telur Ayam Kampung,kg
2025-11-13,1,1,13200,Beras Medium,kg
2025-11-13,2,1,14500,Beras Premium,kg
2025-11-13,3,1,50000,Cabai Merah Keriting,kg
2025-11-13,4,1,50000,Cabai Merah Besar,kg
2025-11-13,5,1,26000,Cabai Rawit Merah,kg
2025-11-13,6,1,16000,Cabai Rawit Hijau,kg
2025-11-13,7,1,36000,Bawang Merah,kg
2025-11-13,8,1,16500,Gula Pasir Curah,kg
2025-11-13,9,1,17500,Gula Pasir Kemasan,kg
2025-11-13,10,1,17550,Minyak Goreng Sawit Curah,liter
2025-11-13,11,1,20000,Minyak Goreng Sawit Kemasan Premium,liter
2025-11-13,12,1,15700,Minyakita,liter
2025-11-13,13,1,12000,Tepung Terigu,kg
2025-11-13,14,1,38000,Daging Ayam Ras,kg
2025-11-13,15,1,28000,Telur Ayam Ras,kg
2025-11-13,16,1,135000,Daging Sapi Paha Belakang,kg
2025-11-13,17,1,135000,Daging Sapi Paha Depan,kg
2025-11-13,18,1,50000,Daging Sapi Sandung Lamur,kg
2025-11-13,19,1,70000,Daging Sapi Tetelan,kg
2025-11-13,20,1,30000,Ikan Bandeng,kg
2025-11-13,21,1,30000,Ikan Tongkol,kg
2025-11-13,22,1,3000,Mie Instan,bungkus
2025-11-13,23,1,30000,Bawang Putih Honan,kg
2025-11-13,24,1,36000,Bawang Putih Kating,kg
2025-11-13,25,1,10000,Garam Halus,kg
2025-11-13,26,1,12000,Susu Kental Manis,kg
2025-11-13,27,1,10000,Tempe Bungkus,kg
2025-11-13,28,1,10000,Tahu Putih,kg
2025-11-13,29,1,80000,Daging Ayam Kampung,kg
2025-11-13,30,1,65000,Telur Ayam Kampung,kg
2025-11-14,1,1,13200,Beras Medium,kg
2025-11-14,2,1,14500,Beras Premium,kg
2025-11-14,3,1,50000,Cabai Merah Keriting,kg
2025-11-14,4,1,50000,Cabai Merah Besar,kg
2025-11-14,5,1,26000,Cabai Rawit Merah,kg
2025-11-14,6,1,16000,Cabai Rawit Hijau,kg
2025-11-14,7,1,38000,Bawang Merah,kg
2025-11-14,8,1,16500,Gula Pasir Curah,kg
2025-11-14,9,1,17500,Gula Pasir Kemasan,kg
2025-11-14,10,1,17550,Minyak Goreng Sawit Curah,liter
2025-11-14,11,1,20000,Minyak Goreng Sawit Kemasan Premium,liter
2025-11-14,12,1,15700,Minyakita,liter
2025-11-14,13,1,12000,Tepung Terigu,kg
2025-11-14,14,1,38000,Daging Ayam Ras,kg
2025-11-14,15,1,28000,Telur Ayam Ras,kg
2025-11-14,16,1,135000,Daging Sapi Paha Belakang,kg
2025-11-14,17,1,135000,Daging Sapi Paha Depan,kg
2025-11-14,18,1,50000,Daging Sapi Sandung Lamur,kg
2025-11-14,19,1,70000,Daging Sapi Tetelan,kg
2025-11-14,20,1,30000,Ikan Bandeng,kg
2025-11-14,21,1,30000,Ikan Tongkol,kg
2025-11-14,22,1,3000,Mie Instan,bungkus
2025-11-14,23,1,30000,Bawang Putih Honan,kg
2025-11-14,24,1,36000,Bawang Putih Kating,kg
2025-11-14,25,1,10000,Garam Halus,kg
2025-11-14,26,1,12000,Susu Kental Manis,kg
2025-11-14,27,1,10000,Tempe Bungkus,kg
2025-11-14,28,1,10000,Tahu Putih,kg
2025-11-14,29,1,80000,Daging Ayam Kampung,kg
2025-11-14,30,1,65000,Telur Ayam Kampung,kg
2025-11-17,1,1,13200,Beras Medium,kg
2025-11-17,2,1,14500,Beras Premium,kg
2025-11-17,3,1,50000,Cabai Merah Keriting,kg
2025-11-17,4,1,50000,Cabai Merah Besar,kg
2025-11-17,5,1,30000,Cabai Rawit Merah,kg
2025-11-17,6,1,19000,Cabai Rawit Hijau,kg
2025-11-17,7,1,38000,Bawang Merah,kg
2025-11-17,8,1,16500,Gula Pasir Curah,kg
2025-11-17,9,1,17500,Gula Pasir Kemasan,kg
2025-11-17,10,1,17550,Minyak Goreng Sawit Curah,liter
2025-11-17,11,1,20000,Minyak Goreng Sawit Kemasan Premium,liter
2025-11-17,12,1,15700,Minyakita,liter
2025-11-17,13,1,12000,Tepung Terigu,kg
2025-11-17,14,1,38000,Daging Ayam Ras,kg
2025-11-17,15,1,28000,Telur Ayam Ras,kg
2025-11-17,16,1,135000,Daging Sapi Paha Belakang,kg
2025-11-17,17,1,135000,Daging Sapi Paha Depan,kg
2025-11-17,18,1,50000,Daging Sapi Sandung Lamur,kg
2025-11-17,19,1,70000,Daging Sapi Tetelan,kg
2025-11-17,20,1,30000,Ikan Bandeng,kg
2025-11-17,21,1,30000,Ikan Tongkol,kg
2025-11-17,22,1,3000,Mie Instan,bungkus
2025-11-17,23,1,30000,Bawang Putih Honan,kg
2025-11-17,24,1,36000,Bawang Putih Kating,kg
2025-11-17,25,1,10000,Garam Halus,kg
2025-11-17,26,1,12000,Susu Kental Manis,kg
2025-11-17,27,1,10000,Tempe Bungkus,kg
2025-11-17,28,1,10000,Tahu Putih,kg
2025-11-17,29,1,80000,Daging Ayam Kampung,kg
2025-11-17,30,1,65000,Telur Ayam Kampung,kg
2025-11-18,1,1,13200,Beras Medium,kg
2025-11-18,2,1,14500,Beras Premium,kg
2025-11-18,3,1,50000,Cabai Merah Keriting,kg
2025-11-18,4,1,50000,Cabai Merah Besar,kg
2025-11-18,5,1,30000,Cabai Rawit Merah,kg
2025-11-18,6,1,19000,Cabai Rawit Hijau,kg
2025-11-18,7,1,38000,Bawang Merah,kg
2025-11-18,8,1,16500,Gula Pasir Curah,kg
2025-11-18,9,1,17500,Gula Pasir Kemasan,kg
2025-11-18,10,1,17550,Minyak Goreng Sawit Curah,liter
2025-11-18,11,1,20000,Minyak Goreng Sawit Kemasan Premium,liter
2025-11-18,12,1,15700,Minyakita,liter
2025-11-18,13,1,12000,Tepung Terigu,kg
2025-11-18,14,1,38000,Daging Ayam Ras,kg
2025-11-18,15,1,28000,Telur Ayam Ras,kg
2025-11-18,16,1,135000,Daging Sapi Paha Belakang,kg
2025-11-18,17,1,135000,Daging Sapi Paha Depan,kg
2025-11-18,18,1,50000,Daging Sapi Sandung Lamur,kg
2025-11-18,19,1,70000,Daging Sapi Tetelan,kg
2025-11-18,20,1,30000,Ikan Bandeng,kg
2025-11-18,21,1,30000,Ikan Tongkol,kg
2025-11-18,22,1,3000,Mie Instan,bungkus
2025-11-18,23,1,30000,Bawang Putih Honan,kg
2025-11-18,24,1,36000,Bawang Putih Kating,kg
2025-11-18,25,1,10000,Garam Halus,kg
2025-11-18,26,1,12000,Susu Kental Manis,kg
2025-11-18,27,1,10000,Tempe Bungkus,kg
2025-11-18,28,1,10000,Tahu Putih,kg
2025-11-18,29,1,80000,Daging Ayam Kampung,kg
2025-11-18,30,1,65000,Telur Ayam Kampung,kg
2025-11-19,1,1,13200,Beras Medium,kg
2025-11-19,2,1,14500,Beras Premium,kg
2025-11-19,3,1,50000,Cabai Merah Keriting,kg
2025-11-19,4,1,50000,Cabai Merah Besar,kg
2025-11-19,5,1,35000,Cabai Rawit Merah,kg
2025-11-19,6,1,23000,Cabai Rawit Hijau,kg
2025-11-19,7,1,38000,Bawang Merah,kg
2025-11-19,8,1,16500,Gula Pasir Curah,kg
2025-11-19,9,1,17500,Gula Pasir Kemasan,kg
2025-11-19,10,1,17550,Minyak Goreng Sawit Curah,liter
2025-11-19,11,1,20000,Minyak Goreng Sawit Kemasan Premium,liter
2025-11-19,12,1,15700,Minyakita,liter
2025-11-19,13,1,12000,Tepung Terigu,kg
2025-11-19,14,1,38000,Daging Ayam Ras,kg
2025-11-19,15,1,28000,Telur Ayam Ras,kg
2025-11-19,16,1,135000,Daging Sapi Paha Belakang,kg
2025-11-19,17,1,135000,Daging Sapi Paha Depan,kg
2025-11-19,18,1,50000,Daging Sapi Sandung Lamur,kg
2025-11-19,19,1,70000,Daging Sapi Tetelan,kg
2025-11-19,20,1,30000,Ikan Bandeng,kg
2025-11-19,21,1,30000,Ikan Tongkol,kg
2025-11-19,22,1,3000,Mie Instan,bungkus
2025-11-19,23,1,30000,Bawang Putih Honan,kg
2025-11-19,24,1,36000,Bawang Putih Kating,kg
2025-11-19,25,1,10000,Garam Halus,kg
2025-11-19,26,1,12000,Susu Kental Manis,kg
2025-11-19,27,1,10000,Tempe Bungkus,kg
2025-11-19,28,1,10000,Tahu Putih,kg
2025-11-19,29,1,80000,Daging Ayam Kampung,kg
2025-11-19,30,1,65000,Telur Ayam Kampung,kg
2025-11-20,1,1,13200,Beras Medium,kg
2025-11-20,2,1,14500,Beras Premium,kg
2025-11-20,3,1,50000,Cabai Merah Keriting,kg
2025-11-20,4,1,50000,Cabai Merah Besar,kg
2025-11-20,5,1,35000,Cabai Rawit Merah,kg
2025-11-20,6,1,25000,Cabai Rawit Hijau,kg
2025-11-20,7,1,38000,Bawang Merah,kg
2025-11-20,8,1,16500,Gula Pasir Curah,kg
2025-11-20,9,1,17500,Gula Pasir Kemasan,kg
2025-11-20,10,1,17550,Minyak Goreng Sawit Curah,liter
2025-11-20,11,1,20000,Minyak Goreng Sawit Kemasan Premium,liter
2025-11-20,12,1,15700,Minyakita,liter
2025-11-20,13,1,12000,Tepung Terigu,kg
2025-11-20,14,1,38000,Daging Ayam Ras,kg
2025-11-20,15,1,28000,Telur Ayam Ras,kg
2025-11-20,16,1,135000,Daging Sapi Paha Belakang,kg
2025-11-20,17,1,135000,Daging Sapi Paha Depan,kg
2025-11-20,18,1,50000,Daging Sapi Sandung Lamur,kg
2025-11-20,19,1,70000,Daging Sapi Tetelan,kg
2025-11-20,20,1,30000,Ikan Bandeng,kg
2025-11-20,21,1,30000,Ikan Tongkol,kg
2025-11-20,22,1,3000,Mie Instan,bungkus
2025-11-20,23,1,30000,Bawang Putih Honan,kg
2025-11-20,24,1,36000,Bawang Putih Kating,kg
2025-11-20,25,1,10000,Garam Halus,kg
2025-11-20,26,1,12000,Susu Kental Manis,kg
2025-11-20,27,1,10000,Tempe Bungkus,kg
2025-11-20,28,1,10000,Tahu Putih,kg
2025-11-20,29,1,80000,Daging Ayam Kampung,kg
2025-11-20,30,1,65000,Telur Ayam Kampung,kg
2025-11-21,1,1,13200,Beras Medium,kg
2025-11-21,2,1,14500,Beras Premium,kg
2025-11-21,3,1,50000,Cabai Merah Keriting,kg
2025-11-21,4,1,50000,Cabai Merah Besar,kg
2025-11-21,5,1,37000,Cabai Rawit Merah,kg
2025-11-21,6,1,25000,Cabai Rawit Hijau,kg
2025-11-21,7,1,38000,Bawang Merah,kg
2025-11-21,8,1,16500,Gula Pasir Curah,kg
2025-11-21,9,1,17500,Gula Pasir Kemasan,kg
2025-11-21,10,1,17550,Minyak Goreng Sawit Curah,liter
2025-11-21,11,1,20000,Minyak Goreng Sawit Kemasan Premium,liter
2025-11-21,12,1,15700,Minyakita,liter
2025-11-21,13,1,12000,Tepung Terigu,kg
2025-11-21,14,1,38000,Daging Ayam Ras,kg
2025-11-21,15,1,28000,Telur Ayam Ras,kg
2025-11-21,16,1,135000,Daging Sapi Paha Belakang,kg
2025-11-21,17,1,135000,Daging Sapi Paha Depan,kg
2025-11-21,18,1,50000,Daging Sapi Sandung Lamur,kg
2025-11-21,19,1,70000,Daging Sapi Tetelan,kg
2025-11-21,20,1,30000,Ikan Bandeng,kg
2025-11-21,21,1,30000,Ikan Tongkol,kg
2025-11-21,22,1,3000,Mie Instan,bungkus
2025-11-21,23,1,30000,Bawang Putih Honan,kg
2025-11-21,24,1,36000,Bawang Putih Kating,kg
2025-11-21,25,1,10000,Garam Halus,kg
2025-11-21,26,1,12000,Susu Kental Manis,kg
2025-11-21,27,1,10000,Tempe Bungkus,kg
2025-11-21,28,1,10000,Tahu Putih,kg
2025-11-21,29,1,80000,Daging Ayam Kampung,kg
2025-11-21,30,1,65000,Telur Ayam Kampung,kg
2025-11-24,1,1,13200,Beras Medium,kg
2025-11-24,2,1,14500,Beras Premium,kg
2025-11-24,3,1,50000,Cabai Merah Keriting,kg
2025-11-24,4,1,50000,Cabai Merah Besar,kg
2025-11-24,5,1,39000,Cabai Rawit Merah,kg
2025-11-24,6,1,27000,Cabai Rawit Hijau,kg
2025-11-24,7,1,38000,Bawang Merah,kg
2025-11-24,8,1,16500,Gula Pasir Curah,kg
2025-11-24,9,1,17500,Gula Pasir Kemasan,kg
2025-11-24,10,1,17550,Minyak Goreng Sawit Curah,liter
2025-11-24,11,1,20000,Minyak Goreng Sawit Kemasan Premium,liter
2025-11-24,12,1,15700,Minyakita,liter
2025-11-24,13,1,12000,Tepung Terigu,kg
2025-11-24,14,1,38000,Daging Ayam Ras,kg
2025-11-24,15,1,28000,Telur Ayam Ras,kg
2025-11-24,16,1,135000,Daging Sapi Paha Belakang,kg
2025-11-24,17,1,135000,Daging Sapi Paha Depan,kg
2025-11-24,18,1,50000,Daging Sapi Sandung Lamur,kg
2025-11-24,19,1,70000,Daging Sapi Tetelan,kg
2025-11-24,20,1,30000,Ikan Bandeng,kg
2025-11-24,21,1,30000,Ikan Tongkol,kg
2025-11-24,22,1,3000,Mie Instan,bungkus
2025-11-24,23,1,30000,Bawang Putih Honan,kg
2025-11-24,24,1,36000,Bawang Putih Kating,kg
2025-11-24,25,1,10000,Garam Halus,kg
2025-11-24,26,1,12000,Susu Kental Manis,kg
2025-11-24,27,1,10000,Tempe Bungkus,kg
2025-11-24,28,1,10000,Tahu Putih,kg
2025-11-24,29,1,80000,Daging Ayam Kampung,kg
2025-11-24,30,1,65000,Telur Ayam Kampung,kg
2025-11-25,1,1,13200,Beras Medium,kg
2025-11-25,2,1,14500,Beras Premium,kg
2025-11-25,3,1,50000,Cabai Merah Keriting,kg
2025-11-25,4,1,50000,Cabai Merah Besar,kg
2025-11-25,5,1,40000,Cabai Rawit Merah,kg
2025-11-25,6,1,27000,Cabai Rawit Hijau,kg
2025-11-25,7,1,38000,Bawang Merah,kg
2025-11-25,8,1,16500,Gula Pasir Curah,kg
2025-11-25,9,1,17500,Gula Pasir Kemasan,kg
2025-11-25,10,1,17550,Minyak Goreng Sawit Curah,liter
2025-11-25,11,1,20000,Minyak Goreng Sawit Kemasan Premium,liter
